source_table,task_id,prior_status,prior_claim,classification,evidence_uri,canonical_lifeos_owner,note
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB062,partial/planned,Prove bounded CLI and MCP output without raw source access,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB063,partial/planned,Export envctl runtime tool and checksum rows without storage-internal coupling,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB077,partial/active,Prove compiler-observed macro expansion resolution and hygiene,partial,nu_plugin/crates/codedb_rust_static (compiler_execution_gate_tests.rs uses fake rustc); codedb_build_capture approved-capture tests; CDB106 log names broker as remaining work,lifeos codedb compiler-evidence lane (held for STORE-001),"Substantial code exists (CompilerEvidenceOptions, capture gates) but gate tests use FAKE compiler binaries; production trusted compiler/build broker + real-rustc HIR/MIR/rustdoc receipt not yet produced."
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB078,partial/active,Prove default refusal and approved proc-macro inputs outputs and provenance,partial,nu_plugin/crates/codedb_rust_static (compiler_execution_gate_tests.rs uses fake rustc); codedb_build_capture approved-capture tests; CDB106 log names broker as remaining work,lifeos codedb compiler-evidence lane (held for STORE-001),"Substantial code exists (CompilerEvidenceOptions, capture gates) but gate tests use FAKE compiler binaries; production trusted compiler/build broker + real-rustc HIR/MIR/rustdoc receipt not yet produced."
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB079,partial/active,Prove default refusal and approved build-script environment instructions and red,partial,nu_plugin/crates/codedb_rust_static (compiler_execution_gate_tests.rs uses fake rustc); codedb_build_capture approved-capture tests; CDB106 log names broker as remaining work,lifeos codedb compiler-evidence lane (held for STORE-001),"Substantial code exists (CompilerEvidenceOptions, capture gates) but gate tests use FAKE compiler binaries; production trusted compiler/build broker + real-rustc HIR/MIR/rustdoc receipt not yet produced."
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB080,partial/active,Prove checksum-bound OUT_DIR artifact reproduction and provenance,partial,nu_plugin/crates/codedb_rust_static (compiler_execution_gate_tests.rs uses fake rustc); codedb_build_capture approved-capture tests; CDB106 log names broker as remaining work,lifeos codedb compiler-evidence lane (held for STORE-001),"Substantial code exists (CompilerEvidenceOptions, capture gates) but gate tests use FAKE compiler binaries; production trusted compiler/build broker + real-rustc HIR/MIR/rustdoc receipt not yet produced."
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB081,partial/active,Prove platform symlink materialization support and safe fallback matrix,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB082,partial/active,Prove approved dynamic native and linker facts with provenance,partial,nu_plugin/crates/codedb_rust_static (compiler_execution_gate_tests.rs uses fake rustc); codedb_build_capture approved-capture tests; CDB106 log names broker as remaining work,lifeos codedb compiler-evidence lane (held for STORE-001),"Substantial code exists (CompilerEvidenceOptions, capture gates) but gate tests use FAKE compiler binaries; production trusted compiler/build broker + real-rustc HIR/MIR/rustdoc receipt not yet produced."
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB083,partial/active,Prove MCP raw source and blob reads remain bounded and denied,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB084,partial/active,Prove deterministic identity and truthful instability classification,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB085,partial/active,Prove HIR MIR semantic equivalence and rustdoc public-API equivalence,partial,nu_plugin/crates/codedb_rust_static (compiler_execution_gate_tests.rs uses fake rustc); codedb_build_capture approved-capture tests; CDB106 log names broker as remaining work,lifeos codedb compiler-evidence lane (held for STORE-001),"Substantial code exists (CompilerEvidenceOptions, capture gates) but gate tests use FAKE compiler binaries; production trusted compiler/build broker + real-rustc HIR/MIR/rustdoc receipt not yet produced."
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB086,partial/active,Prove backend-neutral migration and unknown-schema refusal,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB087,partial/active,Prove stale source plans conflict and cannot apply silently,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB088,partial/active,Prove failed materialization and apply recovery rollback or quarantine,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB089,partial/active,Prove operator approval and manual decision provenance is mandatory for apply,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB090,missing/active,Require all mandatory capability tests reproduction proof and full validation be,pending,nu_plugin/scripts/validate_bidirectional_package.py (exits 1); docs/RELEASE_GATE.md,lifeos codedb release gate,Terminal/gate row: closes only after all other ledger rows verified (or needs pinned-toolchain real-rustc artifact).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB106-AC01,partial/active,List every V1.1 requirement with source implementation direct tests and final co,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB106-AC02,partial/active,Prove compiler-observed macro and proc-macro behavior without static overclaim,partial,nu_plugin/crates/codedb_rust_static (compiler_execution_gate_tests.rs uses fake rustc); codedb_build_capture approved-capture tests; CDB106 log names broker as remaining work,lifeos codedb compiler-evidence lane (held for STORE-001),"Substantial code exists (CompilerEvidenceOptions, capture gates) but gate tests use FAKE compiler binaries; production trusted compiler/build broker + real-rustc HIR/MIR/rustdoc receipt not yet produced."
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB106-AC03,partial/active,Prove approved build execution OUT_DIR provenance and redacted logs while defaul,partial,nu_plugin/crates/codedb_rust_static (compiler_execution_gate_tests.rs uses fake rustc); codedb_build_capture approved-capture tests; CDB106 log names broker as remaining work,lifeos codedb compiler-evidence lane (held for STORE-001),"Substantial code exists (CompilerEvidenceOptions, capture gates) but gate tests use FAKE compiler binaries; production trusted compiler/build broker + real-rustc HIR/MIR/rustdoc receipt not yet produced."
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB106-AC04,missing/active,Capture pinned HIR MIR and rustdoc artifacts with exact toolchain context,pending,nu_plugin/scripts/validate_bidirectional_package.py (exits 1); docs/RELEASE_GATE.md,lifeos codedb release gate,Terminal/gate row: closes only after all other ledger rows verified (or needs pinned-toolchain real-rustc artifact).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB106-AC05,partial/active,Prove identical end-to-end reproduction contract for redb and PostgreSQL with ex,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB106-AC06,verified/complete,Expose bounded non-mutating CLI Nu and MCP operations with backend-neutral resul,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB106-AC07,verified/complete,Reject path escapes unsafe symlinks and source-checkout mutation for every store,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB106-AC08,partial/active,Prove the former materialization fixture race is deterministic under repeated af,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB106-AC09,missing/active,Pass exact-tree affected-crate workspace-wide and CI-equivalent checks without g,pending,nu_plugin/scripts/validate_bidirectional_package.py (exits 1); docs/RELEASE_GATE.md,lifeos codedb release gate,Terminal/gate row: closes only after all other ledger rows verified (or needs pinned-toolchain real-rustc artifact).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB106-AC10,partial/active,Keep GitKB evidence uncommitted and PR draft until every criterion has direct pr,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-NFR01,partial/active,Implement target-root indirection and alias resolution without blind META_ROOT r,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl db surface implemented+tested (envctl crates/engine db*.rs + tests/db_parity.rs); ledger evidence-binding pending.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-NFR02,partial/active,Require preview or plan before every mutation and require apply plus confirmatio,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl db surface implemented+tested (envctl crates/engine db*.rs + tests/db_parity.rs); ledger evidence-binding pending.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-NFR03,missing/active,Use a real deterministic persisted index backend behind a storage boundary,partial,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl engine module exists+unit-tested but NO CLI/GUI wiring or integration proof (db_watch/db_deploy/db_symbols/db_index unwired).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-NFR04,missing/active,Detect running wrappers and stage atomic promotion or refuse unsafe process dist,partial,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl engine module exists+unit-tested but NO CLI/GUI wiring or integration proof (db_watch/db_deploy/db_symbols/db_index unwired).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-NFR05,missing/active,Install new tools only through envctl managed component roots,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-NFR06,partial/active,Support stable deterministic JSON for every new agent query and refactor command,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl db surface implemented+tested (envctl crates/engine db*.rs + tests/db_parity.rs); ledger evidence-binding pending.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-NFR07,partial/active,Share engine APIs between CLI and GUI instead of CLI-only behavior,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),STALE 'missing' in ledger — actually implemented (R3 confirm+approve guarded apply / CLI-GUI parity test). Reclassify to proven.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-NFR08,missing/active,Fail closed with backups atomic writes marker ownership and deterministic sortin,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-NFR09,missing/active,Build and test real code with fmt workspace tests and repository gates,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-NFR10,missing/active,Prevent C or FFI dependency regressions and componentize disallowed tools,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-ARCH01,partial/active,Implement a testable Rust-native db or catalog-mutation engine module,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl db surface implemented+tested (envctl crates/engine db*.rs + tests/db_parity.rs); ledger evidence-binding pending.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-ARCH02,partial/active,Implement typed multi-root kinds roles aliases profiles precedence and verifier ,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl db surface implemented+tested (envctl crates/engine db*.rs + tests/db_parity.rs); ledger evidence-binding pending.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-ARCH03,missing/active,Index files with owner parser hash size generation protection mutation policy an,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-ARCH04,missing/active,Index typed symbols with stable spans ownership confidence and mutation policy,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-ARCH05,missing/active,Index occurrences with context offsets replacement candidacy and replacement pol,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-ARCH06,partial/active,Implement deterministic table filters presets and explain output without a broad,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl db surface implemented+tested (envctl crates/engine db*.rs + tests/db_parity.rs); ledger evidence-binding pending.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-ARCH07,partial/active,Build root-aware refactor plans with safe manual refused diffs verifiers and rol,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl db surface implemented+tested (envctl crates/engine db*.rs + tests/db_parity.rs); ledger evidence-binding pending.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-ARCH08,missing/active,Implement parse-plan-temp-fsync-rename-reread-hash safe edits with backups and f,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-ARCH09,missing/active,Extract Rust crates modules items imports clap commands root symbols and impact ,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-ARCH10,missing/active,Manage rg sg fd sd taplo jaq and nu through envctl components with detect instal,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-ARCH11,missing/active,Expose agent-first roots refs refactor hooks widgets and optional gated TUI,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-ARCH12,missing/active,Discover Codex hooks wrappers policies and launchers across scoped roots with ow,partial,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl engine module exists+unit-tested but NO CLI/GUI wiring or integration proof (db_watch/db_deploy/db_symbols/db_index unwired).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-ARCH13,missing/active,Plan stage verify back up and atomically deploy owned hooks while refusing unsaf,partial,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl engine module exists+unit-tested but NO CLI/GUI wiring or integration proof (db_watch/db_deploy/db_symbols/db_index unwired).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-ARCH14,missing/active,Implement DbIndexStore load save and query boundary with deterministic local per,partial,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl engine module exists+unit-tested but NO CLI/GUI wiring or integration proof (db_watch/db_deploy/db_symbols/db_index unwired).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-ARCH15,partial/active,Integrate complete db CLI with JSON help deterministic output refusal exits and ,proven-capability,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),envctl db surface implemented+tested (envctl crates/engine db*.rs + tests/db_parity.rs); ledger evidence-binding pending.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-ARCH16,missing/active,Provide GUI-consumable engine view models and keep GUI behavior on shared APIs,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-ARCH17,missing/active,Add all ten required fixtures for roots TOML hooks process locks nesting symbols,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,REQ-061-ARCH18,missing/active,Update README roadmap DB automation and CLI examples for Meta and LifeOS multi-r,pending,"envctl/crates/{cli,gui,engine}/**; envctl crates/engine/tests/db_parity.rs; nu_plugin/crates/nu_plugin_codedb (codedb envctl-db bridge)",lifeos envctl-db code-graph surface (cross-repo adopt),No implementation surface found in envctl (impact/widgets/managed-components/syn-extraction/fixture-matrix/atomic-backup absent).
